Employer's Name,Review Link,Job Title,Review Date,Review City/Town Name,Review State Name,Review Country Name,Current Job,Length of Employment,Employment Status,Overall Satisfaction,Career Opportunities,Compensation & Benefits,Senior Leadership,Work-Life Balance,Culture & Values,Business Outlook,Recommend to Friend,CEO Approval,Pros,Cons,Advice to Sr. Management,Headline,Employer Response
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW793692.htm, ,1/31/2011,Bethesda,Maryland,US,No, , ,2,2,3.5,1.5,2,0, ,No,No Opinion,A lot on your plate to do with as part of the technical team. Many layers of projects that could be useful and interesting to work on.,Bad management. Very vertical company that works based on your past experience not your current performance.,They need to figure out how to start evaluating people based on their current performance and play more of a mentorship role.,disappointing compared to the name, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW761748.htm, ,1/4/2011, , , ,No, , ,3,3,3,3,3,0, , ,Approve,"Standard and Poor's has a good brand name and human resource development, stable and dependable workforce.","Since it's main business is credit ratings, it can be very conservative in its policies.  Since it's main business is credit ratings, it can be very conservative in its policies.",Continue to develop top and strong performers. Continue to develop top and strong performers. Continue to develop top and strong performers.,Smooth sailing, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW748144.htm,IT Manager,12/20/2010, , , ,Yes, , ,3,3.5,3,2.5,3.5,0, , ,Approve,"Good work environment, nice people, and reasonable work hours compared to other financial services companies.","Not very innovative, lots of red tape, difficult to get ahead unless you play the ""game"".  Restructuring the company every few years causes lots of unnecessary churn.","Management should put some serious thought into a long term plan for the company and then stick with it for more than just a few years. When adjustments are necessary due to changing market conditions, don't throw out what you've already accomplished.",OK Company to work for, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW737137.htm,Director,12/9/2010, , , ,Yes, , ,3,2,2.5,1.5,3,0, ,No,Disapprove,you are always right in what you say,same speed and requirements as i-banking with the drawback of low bonus, ,Heartbeat of financial markets and pressure as I-Bank with public service pay, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW733349.htm,Vice Pres,12/6/2010,New York,New York State,US,No, , ,1,2,3,1,1.5,0, ,No,Disapprove,"As an oligopoly (the Credit Ratings business), S&P can still afford to pay people fairly well and provide decent benefits.  If the dominance of the big 3 CRAs begins to fade (which it is) and eventually becomes a thing of the past, this company is dead as a doornail since it has no ability to re-invent itself.",Almost zero turnover at senior levels (why would you leave if you get paid more than you are worth and don't have to work hard since there is poor accountability and performance metrics) which leads to a heavy politics and inability to change or innovate.  Current president Sharma is a joke - no understanding of financial markets and extrememly weak leadership skills - which filters down.,"Pay and reward people based on what they would be worth outside of S&P - and you'll find that junior people are probably underpaid and senior people are grossly overpaid.
Axe executives who show no leaderhsip yet maintain key leadership roles (Sharma, Milano).
Establish metrics beyond financial metrics to help you understand the real performance story.",S&P is a dinosaur - on its way to being extinct, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW732619.htm, ,12/5/2010,New York,New York State,US,Yes, , ,3,2.5,4.5,4,5,0, , ,No Opinion,This is a group of very smart and dedicated people who take their work (and the consequences of their work) very seriously. The work/life balance is good and the benefits are excellent.,"Unnecessary time is spent making up for the inadequacies of the service departments (HR, IT, etc.). If these teams (and others like it) were all working up to the same standard as ratings, then the organization would flourish.","Please stop pushing administrative tasks on to the analysts and analytical managers. Help them to keep their focus on the rating process, which is where it should be. Ask for feedback on processes before you roll them out. And, when you do ask for feedback, make sure you act on it.",Smart people--wish they acted on our feedback, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW730205.htm,Temp,12/2/2010, , , ,Yes, , ,4,4,4,4,4,0, ,Yes,No Opinion,"amazing environment, great management , convenient location","a lot of work, always a dead line coming up",good job,Good, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW707482.htm, ,11/7/2010, , , ,Yes, , ,4,4,4,3,3.5,0, ,Yes,No Opinion,Good benefits and intelligent people,Pay Is not as competitive as expected,Listen to emplyee feedback and take action.,Good company, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW707015.htm, ,11/7/2010,London,England,UK,Yes, , ,4,4,4,3,4.5,0, ,Yes,No Opinion,"Good work-life balance
Opportunity to assume early responsibility for juniors
Decent compensation although, indeed, not as much as real IB environment
On-going training and development",Leaders lack a little decisiveness,Dare to act,Good work-life balance, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW695645.htm,Project Manager/Business Analyst,10/26/2010,New York,New York State,US,No, , ,2,2.5,2,2,4,0, ,No,No Opinion,"1. Knowledge across the organization is abundant and plentiful if you just pursue learning objectives.
2. Everyone is pretty friendly
3. Hours are really good compared to the industry
4. McGraw-Hill, the parent company has a great benefits package","1. The management structure is very top down and highly political
2. Employees can entrench themselves within the company and skate by their whole careers
3. Bottom of the ladder as far as innovation is concerned
4. Outdated technology and almost 10 years behind the curve",Old regime cannot compete with competition nor in today's market. The entire organization as a whole needs an overhaul from management down to process and technical rigor.,"A good place to start on the street, but not to end up", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW680129.htm,Cash Flow Modeler,10/12/2010,Bethesda,Maryland,US,No, , ,2,1,2.5,1,1,0, , ,No Opinion,"Good ambiance, and interesting work","Bad management, no moving up","Hvae better structure, and reward employees according to their work performance",S&P not so good, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW672856.htm,Ratings Analyst,10/5/2010,New York,New York State,US,Yes, , ,3,2.5,3.5,2,4.5,0, ,Yes,Disapprove,Great work Life Balance. so so Salary. Very good People.  Good opportunities to interact with senior management at leading companies.,avg. salary. extremely unfair promoting practices which are segmented heavily based on group.  terribly ineffective senior management. some very stupid policies.,try and make a unified approach to talent retention.  we lose way too many good people because we treat outsiders better then insiders.,It's ok, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW665162.htm,Associate Director,9/28/2010,New York,New York State,US,Yes, , ,4,4.5,3.5,2.5,4,0, ,Yes,No Opinion,"Solid benefits package, ample time off, hands-off management, good opportunities for education and job growth.","Declining bonus pool, headline risk, abysmal employee morale, and public ""ball dropping.""","Stick to the basics, and stop handcuffing the analytic process with administrative tasks.",AD at Standard & Poor's (Ratings), 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW663903.htm, ,9/27/2010,New York,New York State,US,No, , ,2,2,2,1,4,0, ,No,Disapprove,"Flexible and balanced work/life
If in union get paid overtime","Senior Management needs training on management badly
boring
if in union not eligible for bonus",Learn how to communicate better with the new generation of workers,RSA, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW662904.htm,AssociateDIrector,9/25/2010, , , ,Yes, , ,3,3,3,3,3,0, , ,No Opinion,Young smart employees at S&P,Big government like culture exists at S&P,Pay up or get ready to a mass exodus when the market returns.,Asociate Director, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW656855.htm, ,9/20/2010, , , ,Yes, , ,3,2,3,3,2,0, ,No,No Opinion,"Great access to knowledge
fantastic training","low pay
inefficiencies and politics
Culture of finger pointing","Create career paths to motivate staff
Promote on basis of merit, not politics",S&P, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW650394.htm,Rating Specialist,9/14/2010,New York,New York State,US,Yes, , ,4,4,3,5,5,0, ,Yes,Approve,"family friendly environment, friendly co-workers, flexible hours/days",lower pay compared to the industry,pay competitively based on the industry coverage of the analyst,Great for people with families, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW632413.htm,Manager,8/31/2010,New York,New York State,US,Yes, , ,2,4,4,2,2,0, , ,No Opinion,"Interesting work, great client base",Poor communication. Upper mgmt out of touch with clients & employees.,Create a plan and STICK to it.,No real security, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW628778.htm, ,8/28/2010,New York,New York State,US,Yes, , ,4,3,3,4,5,0, ,Yes,Approve,"- Friendly and casual environment
- No amount of intense pressure from higher ups
- Upper management is very helpful and open to ideas and suggestions","- Can take many months or even years to go from temporary to permanent employee
- They like to hire lots of temporary employees","None at the moment really. Overall, it really is a great company to work at due to the corporate culture and environment.",Overall A Great Company To Work For, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW617371.htm,Ratings Analyst,8/19/2010, , , ,Yes, , ,4,2.5,3.5,4,4,0, ,Yes,Approve,"Great brand for credit analysis. 
Analysts are very professional and knowledgeable but approachable. 
Working atmosphere is much better than in banks + nice office. 
You get to travel in many places and have high level professional contacts. 
Fixed salaries now in line with the market.","Perhaps a little bit too much work routine. 
Regulation and compliance is complicating processes and communication.
Low bonus compared to banks
Glass ceiling below Director level: too many generals already!","Promotions and bonuses need to be clear and transparent.
New initiatives to break silos and get analysts closer to the investors.",Great knowledge and strong brand recognition for your career, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW607270.htm,Intern,8/12/2010,New York,New York State,US,No, , ,5,5,4,5,5,0, ,Yes,Approve,"The people that I worked with are great and generally, S&P is a fantastic place to intern.",Not as prestigious as a major firm and do not recruit the best of candidates (ie from the best schools etc),I thought that the management did a very good job at S&P. I got along very well with my managers.,Great Summer Experience, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW596483.htm, ,8/6/2010,New York,New York State,US,Yes, , ,4,3.5,2.5,3.5,3.5,0, , ,Disapprove,Work/Life balance - getting out at 5 or 5:30 is possible without getting frowned upon; great colleagues; laid-back atmosphere; spirit of independence.,"You will never get comparable pay versus elsewhere on Wall St.; over last 2 years, risk-aversion is off the charts - everything gets viewed through a Legal/Compliance lens now, which means tons of red tape, and it's hard to grow a company when you're not willing to take risks.",Fund growth initiatives with $$$. You're not going to grow the company if you refuse to take any risks going forward.,"Work/Life balance is great, but you won't make serious bank here.", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW595889.htm,Analyst,8/5/2010,New York,New York State,US,No, , ,3,3.5,3,3,3,0, , ,No Opinion,"-Good people
-Good structure
-Easy hours compared to rest of industry
-Strong reputation
-Good benefits plan
-Good location in New York","-Work isn't particularly interesting
-Underpaid for the type of work you are doing
-Some trouble doing things your own way due to management structure","Definitely not a bad place to work, but they need to do a better job compensating employees and a better job coming up with more interesting projects.","Not Bad, But Borin", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW587345.htm,Research Assistant,7/30/2010,New York,New York State,US,No, , ,3,3,3,3,3,0, , ,No Opinion,"Fairness & Respect 3.0  
Communication 3.0  
Senior Leadership 3.0  
Work/Life Balance 3.0  
Employee Morale 3.0  
Recognition & Feedback 3.0  
Compensation & Benefits 3.0  
Career Opportunities 3.0","If you can stay away from politics and slackers, you will enjoy your working experience at S&P.  If not, then good luck.",Best of luck.,S&P: The Place to Be, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW586569.htm, ,7/29/2010,Centennial,Colorado,US,No, , ,1,2,2.5,2,3,0, ,No,Disapprove,Standard and Poor's provides great opportunities to do great things with great people for those who find their way into the right groups. Challenging work. A few great leaders.,"Measurement dysfunction runs rampant. The company is siloed. Communication is often discouraged.  Politics and empire protection sometimes take precedence over doing the right things for the company and employees. There is too much reliance on systems, process, and equations to manage the company. Middle management is afraid and/or incompetent to stand up to a few micro-managing bullies. Management fails to recognize incompetent work. Those who do are afraid to point it out. Good people are not appropriately valued and rewarded. HR fails to understand issues of ethics are more complex than be codified in company policy.

(These comments apply mostly to the IT organization. I have faith in the excellent information products produced by S&P.)",Value your people. Create systems that enable and encourage great work rather than encourage gaming the system.,The best and the worst, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW586322.htm,Analyst,7/29/2010,New York,New York State,US,Yes, , ,3,2,3,1.5,5,0, , ,No Opinion,"Great work/life flexibility (opportunities to work at home, flex time, a true 9-5 atmosphere)
If you do a good job, there is little to no micro-managing
Great place to stay if you are happy staying in the same job/level the rest of your life","If you are hired into the ""Guild,"" you will have a very hard time moving up in the company
Promotions are hard to come by
Restructurings are common
Failure to promote from within",Reward your people and get rid of the union.,Good place to hang out, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW579886.htm,Ratings Specialist,7/24/2010, , , ,Yes, , ,5,4,3,3.5,4.5,0, ,Yes,No Opinion,"Flexible schedule, 3 weeks for paternity leave, solid brand name",Potential top performers unmotived.  Need to compensate good work.,Good work needs to be compensated appropriately.,Great place to work if you want to balance work and personal life., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW576034.htm,Vice President,7/21/2010,New York,New York State,US,Yes, , ,4,4,4,4,4,0, ,Yes,No Opinion,"-collegial working environment
-can be in a good position to learn","-very stagnant
-financial crisis is leading to excessive regulations
-company used to be special.  has become a cold corporate entity like anyplace else",Don't forget your employees.,Changing but can be a good place to work for the right person, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW571489.htm, ,7/18/2010,New York,New York State,US,Yes, , ,4,3,3,2.5,3,0, ,Yes,No Opinion,"Good Work/ Life Balance, Good salary since prior to Aug 2008 margins were good. Very understanding employees , easy to get along with. Good analytical work.",Recent Regulation might change everything. Many people were laid off during financial crisis. Margins are decreasing. Job safety decreasing. Lots of litigation outstanding.,Be open to regulatory reform instead of fighting it. If you have good talented employees that a rating agency can thrive even in a competitive environment.,Good Work/ Life Balance but things have totally changed since August 2008, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW563729.htm,Associate,7/12/2010,New York,New York State,US,Yes, , ,3,3,4.5,2,4.5,0, , ,Disapprove,There is a good work life balance. Health benefits are good.,Need to learn how to play politics while working here.,Remember that S&P's most valuable assets are their employees.,Life at S&P, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW557481.htm,Research Assistant,7/6/2010, , , ,Yes, , ,4,3.5,4.5,2.5,5,0, ,Yes,No Opinion,"Good work/life balance, well-known company, good job right out of college","limited long-term growth opportunities, flawed promotion structure, regulatory challenges, lack of communication from senior management","better communication, better incentive structure",Research Assistant, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW542022.htm, ,6/23/2010, , , ,Yes, , ,3,3,3.5,2.5,4,0, , ,No Opinion,"Low-stress, good hours,  nice, friendly people, pretty good salary, exposure to learn about financial markets, child friendly, good employee training programs in various areas.","excessive corporate red taple leads to difficult time management during work hours, corporate hoops, non-motivating leadership, Performance Management reviews are a complete waste of time","Instead of  soley trying to excel yourself and keep your peers down... if you are managing others, try to take time and be a mentor for them to help them succeed.  A manager is only as good as their weakest link.",S&P review, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW531180.htm,Associate Director,6/14/2010,New York,New York State,US,Yes, , ,3,3.5,3.5,3.5,4.5,0, , ,Disapprove,"Generous vacation package, little overtime required, ample opportunity to get published, good tuition reimbursement program.","Evaporating bonus pool, terrible (and depressing) press coverage, poor morale overall.","Beef up the bonuses, or watch those revolving doors spin...",Lean times..., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW506783.htm, ,5/22/2010,Mumbai,Maharashtra,India,No, , ,3,5,2,5,1.5,0, ,Yes,No Rating,"1) Very good place to start your career: offers a lot to build your skills and knowledge
2) Very respected brand name in India, which adds weight to one's resume
3) Merit-based growth offered to employees although sometimes favoritism does cloud some management decisions
4) Great work culture: very friendly, supportive co-workers","1) Compensation packages are not at all competitive
2) Lack of proper communication between management and employees","My advice is to the newer management personnel: Listening skills need to be improved. Compensation packages need to be re-structured. Given that the company offers so much to learn and grow, many people would not want to leave if compensation is not an issue.",My review, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW501970.htm,Analyst,5/18/2010,New York,New York State,US,Yes, , ,3,2.5,3.5,1,4,0, ,Yes,Disapprove,"Great balance with work and life
Still interesting work
Top places to work for working moms
Great people to work with","Poor management
Internal promotion is not encouraged
Compensation is not very competitive
Hard work is not recognized","When morale has been low for a long time now, and all it would take is some focus on career development!",S&P is still a great place to balance work and life, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW490348.htm,Equity Analyst,5/7/2010,New York,New York State,US,No, , ,1,1,2.5,1,5,0, ,No,Disapprove,"work/life balance doesnt burn you out
easy hours with very limited overtime
good vacation policy, including personal days
laid back atmosphere","Poor career growth
Poor training and education programs
Poor communication from upper management
A ""youre lucky to be working here"" attitude from HR","Try your best to be proactive instead of reactive. Internally, employees feel that S&P is always a day late and a dollar short.",Place is a joke, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW486082.htm,Senior Bus Analyst,5/4/2010, , , ,Yes, , ,3,3,3,3,5,0, , ,Disapprove,Great autonomy. No pressure. great staff. An overall great place to work especially those on the analytical path,non analytical carreer path stinks. The entire focus is for the analysts. Not the support or even IT staff get recognition,"Wise up. Take care of those that support the efforts of the analytical staff. Without a good foundation, everything else will quickly fall apart",Not bad, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW477339.htm,Analyst,4/26/2010,New York,New York State,US,Yes, , ,3,3,3,3,4,0, , ,No Opinion,"Very good work/life balance and a relatively decent comprehensive benefits package. If you want to take off for the day @ 5:00pm you can without hearing any grief. For the most part the majority of the rank n' file as well as mid-level mgmt are good people, who mean well, and are generally easy to work with.",80% of employees engage in the pursuit of mediocirty on a daily basis with little or no drive to try and make a difference. People always seem to be satisfied w/ being 2nd best. No rhyme or reason as to why you are or aren't promoted. Comp is great for a select few and average for most. Perfromance Mgmt Process is a complete joke especially considering that every supervisor has there own idea of perfromane and success. Lack of communication from Sr. Mgmt on overall strategy and directin of firm. Very hard to see or understand how your contribution impacts bottom-line performnace.,"Develop a porgram to better manage the talent in place  and create more opportunities for employees to move around within the company, so that they don't feel like they have to leave in order to advance professionally.",S&P Analyst, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW466458.htm, ,4/15/2010, , , ,No, , ,4,4,3,2,4,0, ,Yes,Disapprove,"It's not a bad place to start or end a career. Growth opportunities are available, but you have to go out and find them yourself.  Good place to gain industry knowledge in a low pressure environment.",Find many of the competent people come in after burning out in investment banking.  Could groom home grown talent better. Many good ideas are stifled by the layers of management or a lack of caring or logic. Pay and raises are subpar.,Try to encourage and develop some of your younger employees. The talented ones tend to have an escape plan. The other follow the peter principle.,My two cents, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW453530.htm, ,4/5/2010, , , ,Yes, , ,2,2.5,3,1,3.5,0, ,No,Disapprove,"Work with nice people.
Decent exposure to the industry.","Mediocre salary.
Senior management disconnected.
Poor career growth.",Opting to keep status-quo instead of encouraging or rewarding development is a good way to lose an employee.,Place does not foster any career development within the firm.  Use what you learn to break off., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW436771.htm,Director,3/19/2010,New York,New York State,US,No, , ,3,4,3,1,3.5,0, , ,No Rating,decent work-life balance; great coworkers; challenging job; great exposure to the market; decent training,management has no clue and a lot of ego; lack of accountability; lack of differentiation; very political; lack of broad picture and business sense,retire and let people with ideas and guts take over so that there is somebody there to make business decisions,good place to work if you lack ambition and want to stay to yourself, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW414284.htm,Director of IT,2/27/2010,New York,New York State,US,Yes, , ,5,3.5,3,3,4.5,0, ,Yes,No Opinion,"Great emphasis on employee's work- life balance (especially for women, McGraw Hill has been ranked top 10 places for women to work for last 5 consecutive years).  Plenty of training classes for self-improvements.  Collegial working environment.","Weak compensation.  Too much politics which leads to slow execution of projects and other initiatives.   Spend most of day in meetings, not enough time for actual work!",Hope to see changes in working environment to become more result- driven environment.  Too slow in its decision and project execution.,S&P IT, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW408617.htm,Research Assistant,2/22/2010,New York,New York State,US,Yes, , ,3,2,4,2.5,5,0, , ,No Opinion,"excellent work/life balance - 9-5 position
friendly, teamwork oriented atmosphere
easy to move between departments
personal and vacation time often granted","employees not very knowledgeable
opportunities for advancement not clearly delineated
must be a member of the union as a lower level employee
lots of ""dead weight"" and ineffective managers","Clearly define professional track
Hire knowledgeable staff",Decent place to work, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW393025.htm, ,2/9/2010,London,England,UK,No, , ,5,4,4.5,3,4.5,0, ,Yes,Approve,"Great people to work with and a supportive and positive culture. Good benefits, e.g. gym subsidy and both management and employees are able to enjoy a healthy work-life balance.",Somewhat American-centric however no more so than any other US company.,"Great place to work, had a tough time over the last couple of years, but has pulled through well.",S&P Structured Finance, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW392434.htm,Product Manager,2/8/2010,New York,New York State,US,No, , ,2,3,2.5,1,1.5,0, ,No,No Opinion,"Nice views from the top floors
Benefits are reasonable
Very easy to slack off every day
Not much work gets done","Management has been in place a long time and does not make changes easily
The company is more interested in outsourcing than producing long-lasting revenue streams
Raises are not based on performance -- almost everyone gets the same percentage
Good ideas are not easily adapted
Other employees are more interested in keeping their jobs than working together",Management needs to get rid of most of the middle management layer that has been in place for 20+ years.  These middle managers are biding their time until retirement rather than moving the company forward.,"Bureaucratic, not Entrepreneurial", 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW383948.htm,Managing Director,1/31/2010,New York,New York State,US,No, , ,3,3.5,3.5,2,2,0, , ,Disapprove,"During the boom times, hard work was well rewarded and by and large staff viewed their work as a valuable contribution to tempering the excesses of the market.","Until recently, very poor systems, data and controls.  Very difficult management structure with unclear priorities.  Demand for financial performance fueled underinvestment and inability to fully see increased level of risks in rated securities.",Management needs to be more risk taking and more forthcoming.,Good while it lasted; now overly cautious, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW367486.htm,Analyst,1/16/2010, , , ,No, , ,4,4,4,4,4.5,0, ,Yes,No Opinion,"Lots of perks, great infrastructure and processes, good compensation scheme, good benefits even for non-perm staff. Would work there again.","Human Resources department not the best, maternity benefits are a not the best in the industry - only 6 weeks full pay at company's discretion.",Keep good staff even during tough times as it would be hard to get the same calibre when things are better.,S&P - great place to work., 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW365371.htm, ,1/14/2010,New York,New York State,US,Yes, , ,3,3,3,3,3,0, , ,Approve,it has a relaxing atmosphere and there are many diversified areas in which you can work and possibly move around.,access to information is difficult.  different groups tend to be competitive for profit and market share and money is sort of tight,there should be more cooperation between groups withing the company.  Management should focus on making it more like one big company instead of a bunch of small ones.,view from the bottom, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW351890.htm,Technical Writer,12/28/2009, , , ,No, , ,3,3,3.5,2,3.5,0, , ,No Opinion,"Great benefits:
- affordable and comprehensive medical, dental, vision
- 401k, pension
- adoption assistance
- tuition reimbursement 

(Somewhat) flexible work schedule
Opportunities for career advancement","Low pay - despite showing HR numerous salary surveys, they continued to deny our pay was in the bottom 10% for our positions.

Middle management did not respect others as experts in their field. For example, when designing software, the reqs consisted of must-haves from upper management and functionality middle management thought should be included--regardless of how it would make the software look and function. Middle management refused to consider input from usability experts. Not surprisingly, the finished products were clunky and hard to use. 

i realize this is a common attitude in companies this size (17,000+) and in companies that aren't experts in what they are trying to build (S&P knows data, not software development), but it was still frustrating.",Consider that others lower on the corporate ladder may have some knowledge and insight about things that you are not experts in.,Neither Good nor Bad, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW316808.htm,Associate Director,11/3/2009,New York,New York State,US,Yes, , ,3,3,3,1,4,0, ,No,Disapprove,"S&P provides an environment to learn and, with regard to the finance industry is not a pressure-cooker.  It is as demanding as one wants it, probably less so.","The place is filled to the rim with mediocrity.  The inertia of the place (no innovation, weak leadership, thoughtlessness, lack of curiosity, laziness) will probably end when regulation catches up.  S&P could not exist, in its current form, in a demanding, competetive market.  It has evolved as a oligopoly and has never had to innovate beyond changing its archaic ""criteria"" every once in a while - usually after a miserable performance vis a vis downgrades.","Work harder to award innovation, intelligence, efficiency.  Forget about how S&P has done things in the past.",Decent place to work but filled with banality, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW306462.htm,Ratings Analyst,10/18/2009,Hong Kong, ,Hong Kong,No, , ,4,3.5,2.5,4,4,0, , ,No Opinion,"Friendly working environment, not so stressful hours, lots of opportunities to get access to inside information","Not satisfactory salary, analysts have to do quite a fair bit of administrative work, because there are not enough assistants.","Hire more assistants, and pay a larger amount of salary.",S&P Ratings Analyst, 
Standard & Poor's Financial Services LLC,http://www.glassdoor.co.in/Reviews/Employee-Review-S-and-P-Global-Ratings-RVW298023.htm,"Analyst, Fixed Income Risk Management",10/6/2009,New York,New York State,US,Yes, , ,3,3,3.5,2.5,3,0, , ,Approve,"Unlike other financial institutions, S&P offers you a relatively stress-free job, which you can complete within a 9-5 time frame.","The pay isn't as good as other firms, but considering how much less you will work than your peers, I think that it is quite fair.",There is a tremendous amount of bureaucracy at S&P -- it seems that everyone there is a manger or director. I feel that it is a little top-heavy.,Review for S&P, 
